season,origin,cancelled,is_core,colorway_sku,colorway_name,style_sku,style_name,source,vendor,brand,variant_count,missing_count,missing_fields,needs_variants,needs_price,needs_hs_code,needs_customs_desc,needs_weight,needs_fibre,needs_country_of_origin,needs_manufacturer,src_price,src_hs_code,src_customs_desc,src_weight,src_fibre,src_origin,src_manufacturer,fully_recoverable,unrecoverable_fields,cin7_attribute3
CONTINUITY,NEW,,,VN-ONLN-12401,Wrangler Western Denim Shirt (2XL),VN-ONLN-12401,Wrangler Western Denim Shirt (2XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11310,Black&White Knitted Sweater (M),VN-ONLN-11310,Black&White Knitted Sweater (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13135,Ralph Lauren Blake Shirt (XL),VN-ONLN-13135,Ralph Lauren Blake Shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10961,1995 Seattle Mariners Tee (M),VN-ONLN-10961,1995 Seattle Mariners Tee (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10829,Hugo Boss Skirt (W28),VN-ONLN-10829,Hugo Boss Skirt (W28),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13390,NSW Rugby League Rugby Shirt  (2XL),VN-ONLN-13390,NSW Rugby League Rugby Shirt  (2XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9027,90's ECU Pirates Russell Athletic sweat (XL),VN-ONLN-9027,90's ECU Pirates Russell Athletic sweat (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12844,Adidas Striped Tee (M),VN-ONLN-12844,Adidas Striped Tee (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13361,Dickes Carpenter Denim Shorts (W31),VN-ONLN-13361,Dickes Carpenter Denim Shorts (W31),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13558,Old Navy Rugby Shirt (S),VN-ONLN-13558,Old Navy Rugby Shirt (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12771,Red Dog Varsity Denim Jacket (XL),VN-ONLN-12771,Red Dog Varsity Denim Jacket (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10207,Prada Sunglasses (OneSize),VN-ONLN-10207,Prada Sunglasses (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11304,GW Colonials College Sweater (L),VN-ONLN-11304,GW Colonials College Sweater (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13066,FUBU Basketball Jersey (S),VN-ONLN-13066,FUBU Basketball Jersey (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13363,Tommy Bahama Silk Shirt (XL),VN-ONLN-13363,Tommy Bahama Silk Shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9388,Home-knitted cable-knit vest (S),VN-ONLN-9388,Home-knitted cable-knit vest (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10242,Bottega Veneta Sunglasses (OneSize),VN-ONLN-10242,Bottega Veneta Sunglasses (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12602,Carhartt Rain Defender Jacket (XL),VN-ONLN-12602,Carhartt Rain Defender Jacket (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-WRN-BK,Wren Black,LIV-WRN-BK,Wren Black,CIN7_IMPORT,Livid Femme,Livid,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's Sweater - Knitted 100% wiil
CONTINUITY,NEW,,,EXT-HST-AND-BLK,Andrew Black,EXT-HST-AND-BLK,Andrew Black,CIN7_IMPORT,Hestra,Hestra,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Leather Gloves
CONTINUITY,NEW,,,VN-ONLN-13195,Albertslund IF Football Scarf (OneSize),VN-ONLN-13195,Albertslund IF Football Scarf (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13460,1993 US Arabian Horse Championships Tee (M),VN-ONLN-13460,1993 US Arabian Horse Championships Tee (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12759,Russell Baseball Sweatshirt (XL),VN-ONLN-12759,Russell Baseball Sweatshirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13561,Aquinas College Rugby Shirt (L),VN-ONLN-13561,Aquinas College Rugby Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11887,Traditional Wool Sweater (M),VN-ONLN-11887,Traditional Wool Sweater (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10861,Silk Resort Shirt (2XL),VN-ONLN-10861,Silk Resort Shirt (2XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11432,G-Star Raw Turleneck Knit (XL),VN-ONLN-11432,G-Star Raw Turleneck Knit (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13537,Tommy Hilfiger Quarter Zip Knit (XL),VN-ONLN-13537,Tommy Hilfiger Quarter Zip Knit (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13589,1985 Looney Tunes Football Tee (2XL),VN-ONLN-13589,1985 Looney Tunes Football Tee (2XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10538,Levi's Denim Skirt (W31),VN-ONLN-10538,Levi's Denim Skirt (W31),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12034,Diesel Denim Vest (L),VN-ONLN-12034,Diesel Denim Vest (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11015,Prada Sunglasses (OneSize),VN-ONLN-11015,Prada Sunglasses (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9321,Santa Teddy scarf (OneSize),VN-ONLN-9321,Santa Teddy scarf (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9324,80's Bandana (OneSize),VN-ONLN-9324,80's Bandana (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10557,1997 Toronto Half Marathon Running Tee (XL),VN-ONLN-10557,1997 Toronto Half Marathon Running Tee (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12063,2000's Prada Sport 3-in-1 GORE-TEX Coat jacket (L),VN-ONLN-12063,2000's Prada Sport 3-in-1 GORE-TEX Coat jacket (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12388,Heavyweight Fireman Clasp Numbuck Leather Coat (XL),VN-ONLN-12388,Heavyweight Fireman Clasp Numbuck Leather Coat (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12703,Silk Resort Shirt (XL),VN-ONLN-12703,Silk Resort Shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11499,Heavy Textured Shirt (M),VN-ONLN-11499,Heavy Textured Shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12652,SF 49ers Crewneck (L),VN-ONLN-12652,SF 49ers Crewneck (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13015,Women's Virgnia Tech Rugby Shirt (L),VN-ONLN-13015,Women's Virgnia Tech Rugby Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12364,Tommy Hilfiger Shirt (S),VN-ONLN-12364,Tommy Hilfiger Shirt (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12143,Armani Jeans Crewneck (M),VN-ONLN-12143,Armani Jeans Crewneck (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11142,Silk Resort Shirt (M),VN-ONLN-11142,Silk Resort Shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13198,Odense Boldklub Football Scarf (OneSize),VN-ONLN-13198,Odense Boldklub Football Scarf (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9800,1996 Steelers Superbowl tee (M),VN-ONLN-9800,1996 Steelers Superbowl tee (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12488,Timberland Sweatshirt (XL),VN-ONLN-12488,Timberland Sweatshirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13296,Caribbean Rayon Shirt (L),VN-ONLN-13296,Caribbean Rayon Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13584,OshKosh Western Flannel Shirt (XL),VN-ONLN-13584,OshKosh Western Flannel Shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10053,Harley Tee (L),VN-ONLN-10053,Harley Tee (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13324,"Kelloggs ""The Breakfast Club"" Tee (XL)",VN-ONLN-13324,"Kelloggs ""The Breakfast Club"" Tee (XL)",CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13511,Nebraska Husker Tee (XL),VN-ONLN-13511,Nebraska Husker Tee (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11505,Heavy Textured Shirt (M),VN-ONLN-11505,Heavy Textured Shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13169,Women's Tommy Hilfiger Tennis Dress (S),VN-ONLN-13169,Women's Tommy Hilfiger Tennis Dress (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12569,Pattern Jaquard Knit Sweater (S),VN-ONLN-12569,Pattern Jaquard Knit Sweater (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10498,Marlboro Classics Pique (M) (M),VN-ONLN-10498,Marlboro Classics Pique (M) (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13037,Ecko Unltd Denim Shorts (W36),VN-ONLN-13037,Ecko Unltd Denim Shorts (W36),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9024,80's Georgetown Bulldogs sweat (M),VN-ONLN-9024,80's Georgetown Bulldogs sweat (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13415,Van Wert Peony Festival Tee (XL),VN-ONLN-13415,Van Wert Peony Festival Tee (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13458,Quad-City Times Hoopfest Tee (XL),VN-ONLN-13458,Quad-City Times Hoopfest Tee (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13028,Women's Rugby Shirt (L),VN-ONLN-13028,Women's Rugby Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9765,Hugo Boss extra fine merino sweater (S),VN-ONLN-9765,Hugo Boss extra fine merino sweater (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13491,Silk Resort Shirt (M),VN-ONLN-13491,Silk Resort Shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-PR-AVR-NG,Avoriaz Lisse Neige,EXT-PR-AVR-NG,Avoriaz Lisse Neige,CIN7_IMPORT,Paraboot,Paraboot,6,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,LIV-PLTH-BRWN-MHR-MX,Plath Brown Mohair Mix,LIV-PLTH-BRWN-MHR-MX,Plath Brown Mohair Mix,CIN7_IMPORT,Livid Unisex,Livid,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's beanie - 100% Wool
CONTINUITY,NEW,,,VN-ONLN-11507,Light Print Shirt (L),VN-ONLN-11507,Light Print Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11916,Napapijiri Knit Sweater  (XL),VN-ONLN-11916,Napapijiri Knit Sweater  (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9994,Lacoste cotton sweater (M),VN-ONLN-9994,Lacoste cotton sweater (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13042,Tommy Jeans Denim Shorts (W27),VN-ONLN-13042,Tommy Jeans Denim Shorts (W27),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-PB-IBRS-NR,Iberis Lisse Noir,EXT-PB-IBRS-NR,Iberis Lisse Noir,CIN7_IMPORT,Paraboot,Paraboot,2,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,VN-ONLN-11487,Heavy Textured Short Sleeve Shirt (XL),VN-ONLN-11487,Heavy Textured Short Sleeve Shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13104,Harley-Davidson Denim Shirt (L),VN-ONLN-13104,Harley-Davidson Denim Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11133,Silk Resort Shirt (M),VN-ONLN-11133,Silk Resort Shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11152,Pierre Cardin Silk Shirt (S),VN-ONLN-11152,Pierre Cardin Silk Shirt (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9189,80's Lee Rider Denim jacket (M),VN-ONLN-9189,80's Lee Rider Denim jacket (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13214,Carhartt Newel Pant Denim Shorts (W32),VN-ONLN-13214,Carhartt Newel Pant Denim Shorts (W32),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-FM-NIHM-BK,Niamh Japan Black,LIV-FM-NIHM-BK,Niamh Japan Black,CIN7_IMPORT,Livid Femme,Livid,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Women Dress - 100% Cotton
CONTINUITY,NEW,,,VN-ONLN-11555,90's Tommy Hilfiger Quarter Zip (XL),VN-ONLN-11555,90's Tommy Hilfiger Quarter Zip (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9806,1991 Cowboy boot print tee (L),VN-ONLN-9806,1991 Cowboy boot print tee (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13506,M&M Mars Tee (L),VN-ONLN-13506,M&M Mars Tee (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12510,Burberry Body Pyjamas Complete Set (XL),VN-ONLN-12510,Burberry Body Pyjamas Complete Set (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10988,Nina Ricci Sunglasses (OneSize),VN-ONLN-10988,Nina Ricci Sunglasses (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10037,90's Minnesota Vikings Sweat (L),VN-ONLN-10037,90's Minnesota Vikings Sweat (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11156,Silk Resort Shirt (XL),VN-ONLN-11156,Silk Resort Shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11321,Tommy Hilfilger Shirt (L),VN-ONLN-11321,Tommy Hilfilger Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
